species,trap,latitude,longitude,addressaccuracy,block,nummosquitos,wnvpresent,street,day,month,year,week,dayofweek,tmax,tmin,tavg,wetbulb,heat,cool,sunrise,sunset,stnpressure,sealevel,resultspeed,resultdir,avgspeed,precipbool,direction,winddir
3,13,41.974089,-87.824812,8,79,1,0, W FOSTER AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,1,8
3,14,42.011601,-87.811506,8,72,2,0, N OKETO AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,20,41.986921,-87.689778,9,58,9,0, N WESTERN AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,27,41.921177,-87.79518,8,68,1,0, W BELDEN AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,1,8
3,87,41.961743,-87.76007,9,53,3,0, W AGATITE AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,1,8
3,88,41.953067,-87.776792,8,40,4,0, N AUSTIN AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,89,41.999129,-87.795585,8,65,1,0, N OAK PARK AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,92,41.958271,-87.702575,9,42,6,0, N RICHMOND ST,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,94,42.01743,-87.687769,8,75,2,0, N OAKLEY AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
3,96,42.006858,-87.675919,9,18,2,0, W FARWELL AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,1,8
3,97,41.916265,-87.800515,8,70,6,0,  W ARMITAGE AVENUE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,1,8
3,116,41.963976,-87.69181,9,45,1,0, N CAMPBELL AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
4,1,41.95469,-87.800991,9,41,1,0, N OAK PARK AVE,26,6,2007,26,1,92,70,81.0,72.0,0.0,16.0,418.0,1931.0,29.39,30.11,6.1,22,7.1,1,0,8
1,22,41.801498,-87.763416,9,50,1,0, S CENTRAL AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
1,64,41.721474,-87.648064,8,10,1,0, W 95TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
1,65,41.688324,-87.676709,8,22,1,0, W 113TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
1,68,41.868077,-87.666901,9,11,3,0, S ASHLAND AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
2,21,41.89923,-87.716788,9,10,1,0, N CENTRAL PARK DR,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,0,1
2,30,41.857402,-87.694991,8,30,2,0, W 18TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
2,39,41.921965,-87.632085,8,22,3,0, N CANNON DR,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,0,1
2,63,41.692555,-87.598865,8,20,1,0, E 111TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,3,1
2,64,41.721474,-87.648064,8,10,1,0, W 95TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
2,68,41.868077,-87.666901,9,11,1,0, S ASHLAND AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
2,69,41.862292,-87.64886,8,11,1,0, S PEORIA ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
2,106,41.903002,-87.688267,8,11,1,0, S ARTESIAN AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
3,21,41.89923,-87.716788,9,10,1,0, N CENTRAL PARK DR,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,0,1
3,30,41.857402,-87.694991,8,30,3,0, W 18TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
3,33,41.891118,-87.654491,8,25,2,0, W GRAND AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
3,63,41.692555,-87.598865,8,20,1,0, E 111TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,3,1
3,65,41.688324,-87.676709,8,22,2,0, W 113TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
3,67,41.723195,-87.64997,5,10,2,0, S VINCENNES,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
3,68,41.868077,-87.666901,9,11,6,0, S ASHLAND AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,2,1
3,74,41.731922,-87.677512,8,22,1,0, W 89TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
3,85,41.662014,-87.724608,8,42,3,0, W 127TH PL,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
3,91,41.878114,-87.629798,3,43,1,0, N ASHLAND AVE OVERPASS,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,0,1
3,99,41.907645,-87.760886,8,15,1,0, N LONG AVE,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,0,1
3,104,41.682587,-87.707973,9,35,6,0, W 116TH ST,29,6,2007,26,4,71,56,64.0,60.0,1.0,0.0,419.0,1931.0,29.47,30.11,7.4,2,8.2,1,1,1
2,1,41.95469,-87.800991,9,41,2,0, N OAK PARK AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,10,41.991429,-87.747113,8,61,1,0, N LEMONT AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,11,41.923738,-87.785288,9,61,1,0, W FULLERTON AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
2,13,41.974089,-87.824812,8,79,1,0, W FOSTER AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
2,14,42.011601,-87.811506,8,72,2,0, N OKETO AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,20,41.986921,-87.689778,9,58,2,0, N WESTERN AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,90,41.94016,-87.794896,9,33,1,0, N RUTHERFORD AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,94,42.01743,-87.687769,8,75,2,0, N OAKLEY AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
2,97,41.916265,-87.800515,8,70,1,0,  W ARMITAGE AVENUE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,5,41.990284,-87.797127,8,60,1,0, N AVONDALE AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,12,41.970248,-87.787992,8,64,1,0, W STRONG ST,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,13,41.974089,-87.824812,8,79,2,0, W FOSTER AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,16,42.010412,-87.66214,8,12,1,0, W GREENLEAF AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,20,41.986921,-87.689778,9,58,1,0, N WESTERN AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,87,41.961743,-87.76007,9,53,1,0, W AGATITE AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,88,41.953067,-87.776792,8,40,1,0, N AUSTIN AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,89,41.999129,-87.795585,8,65,3,0, N OAK PARK AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,92,41.958271,-87.702575,9,42,2,0, N RICHMOND ST,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,94,42.01743,-87.687769,8,75,2,0, N OAKLEY AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
3,96,42.006858,-87.675919,9,18,1,0, W FARWELL AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,97,41.916265,-87.800515,8,70,5,0,  W ARMITAGE AVENUE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,1,1
3,114,41.948167,-87.730698,8,37,5,0, N KEDVALE AVE,29,6,2007,26,4,70,56,63.0,59.0,2.0,0.0,419.0,1931.0,29.41,30.13,7.6,2,8.3,0,0,1
1,20,41.986921,-87.689778,9,58,1,0, N WESTERN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,1,41.95469,-87.800991,9,41,3,0, N OAK PARK AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,4,41.942114,-87.776385,8,60,3,0, W ROSCOE ST,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,6,41.994991,-87.769279,9,62,4,0, N MANDELL AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,7,42.008314,-87.777921,9,70,4,0, N MOSELL AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,9,41.944869,-87.832763,8,36,6,0, N PITTSBURGH AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,11,41.923738,-87.785288,9,61,6,0, W FULLERTON AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,12,41.970248,-87.787992,8,64,5,0, W STRONG ST,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,13,41.974089,-87.824812,8,79,3,0, W FOSTER AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,15,41.960616,-87.777189,9,60,1,0, W MONTROSE DR,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,16,42.010412,-87.66214,8,12,1,0, W GREENLEAF AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,20,41.986921,-87.689778,9,58,1,0, N WESTERN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,27,41.921177,-87.79518,8,68,1,0, W BELDEN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,88,41.953067,-87.776792,8,40,1,0, N AUSTIN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
2,95,41.994469,-87.667736,8,15,1,0, W GRANVILLE AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,97,41.916265,-87.800515,8,70,5,0,  W ARMITAGE AVENUE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
2,114,41.948167,-87.730698,8,37,2,0, N KEDVALE AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,1,41.95469,-87.800991,9,41,2,0, N OAK PARK AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,2,41.964242,-87.757639,8,46,1,0, N MILWAUKEE AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,5,41.990284,-87.797127,8,60,1,0, N AVONDALE AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,6,41.994991,-87.769279,9,62,4,0, N MANDELL AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,7,42.008314,-87.777921,9,70,3,0, N MOSELL AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,8,41.981964,-87.812827,8,91,2,0, W HIGGINS AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
3,11,41.923738,-87.785288,9,61,1,0, W FULLERTON AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
3,12,41.970248,-87.787992,8,64,1,0, W STRONG ST,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
3,14,42.011601,-87.811506,8,72,1,0, N OKETO AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,20,41.986921,-87.689778,9,58,5,0, N WESTERN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,27,41.921177,-87.79518,8,68,2,0, W BELDEN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
3,88,41.953067,-87.776792,8,40,1,0, N AUSTIN AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,92,41.958271,-87.702575,9,42,1,0, N RICHMOND ST,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,94,42.01743,-87.687769,8,75,1,0, N OAKLEY AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
3,95,41.994469,-87.667736,8,15,1,0, W GRANVILLE AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
3,97,41.916265,-87.800515,8,70,2,0,  W ARMITAGE AVENUE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,1,4
4,10,41.991429,-87.747113,8,61,1,0, N LEMONT AVE,2,7,2007,27,0,79,53,66.0,58.0,0.0,1.0,420.0,1931.0,29.49,30.22,5.9,14,8.1,0,0,4
1,74,41.731922,-87.677512,8,22,3,0, W 89TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,21,41.89923,-87.716788,9,10,3,0, N CENTRAL PARK DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
2,30,41.857402,-87.694991,8,30,5,0, W 18TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,31,41.883284,-87.705085,8,33,2,0, E RANDOLPH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,3,5
2,32,41.9216,-87.666455,8,15,2,0, W WEBSTER AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,33,41.891118,-87.654491,8,25,3,0, W GRAND AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,34,41.868142,-87.696269,9,11,4,0, S CALIFORNIA,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,38,41.846283,-87.656913,9,25,1,0, S THROOP,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,39,41.921965,-87.632085,8,22,2,0, N CANNON DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
2,64,41.721474,-87.648064,8,10,2,0, W 95TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,65,41.688324,-87.676709,8,22,2,0, W 113TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,66,41.869107,-87.696293,9,10,1,0, S CALIFORNIA AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,67,41.723195,-87.64997,5,10,1,0, S VINCENNES,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,68,41.868077,-87.666901,9,11,2,0, S ASHLAND AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,73,41.704336,-87.703736,8,33,1,0, W 104TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,74,41.731922,-87.677512,8,22,3,0, W 89TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,84,41.891126,-87.61156,5,53,2,0, N STREETER DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
2,85,41.662014,-87.724608,8,42,16,0, W 127TH PL,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,98,41.846075,-87.716277,9,25,1,0, S MILLARD AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
2,100,41.918705,-87.752329,8,21,1,0, N LAWLER AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
2,104,41.682587,-87.707973,9,35,28,0, W 116TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
2,107,41.719059,-87.675088,9,96,3,0, S HOYNE AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
3,17,41.94983,-87.698457,9,38,1,0, N CALIFORNIA AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
3,21,41.89923,-87.716788,9,10,2,0, N CENTRAL PARK DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
3,31,41.883284,-87.705085,8,33,1,0, E RANDOLPH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,3,5
3,32,41.9216,-87.666455,8,15,2,0, W WEBSTER AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,33,41.891118,-87.654491,8,25,16,0, W GRAND AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,34,41.868142,-87.696269,9,11,8,0, S CALIFORNIA,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
3,35,41.867108,-87.654224,8,11,1,0, W ROOSEVELT,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,39,41.921965,-87.632085,8,22,1,0, N CANNON DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
3,65,41.688324,-87.676709,8,22,3,0, W 113TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,68,41.868077,-87.666901,9,11,11,0, S ASHLAND AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
3,70,41.869216,-87.627561,8,11,2,0, S STATE ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
3,74,41.731922,-87.677512,8,22,4,0, W 89TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,84,41.891126,-87.61156,5,53,1,0, N STREETER DR,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
3,85,41.662014,-87.724608,8,42,12,0, W 127TH PL,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,104,41.682587,-87.707973,9,35,4,0, W 116TH ST,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
3,107,41.719059,-87.675088,9,96,2,0, S HOYNE AVE,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,2,5
4,85,41.662014,-87.724608,8,42,2,0, W 127TH PL,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,1,5
4,91,41.878114,-87.629798,3,43,1,0, N ASHLAND AVE OVERPASS,2,7,2007,27,0,77,58,68.0,59.0,0.0,3.0,420.0,1931.0,29.55,30.21,7.4,12,8.5,0,0,5
1,1,41.95469,-87.800991,9,41,2,0, N OAK PARK AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
1,7,42.008314,-87.777921,9,70,5,0, N MOSELL AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
1,9,41.944869,-87.832763,8,36,1,0, N PITTSBURGH AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
1,14,42.011601,-87.811506,8,72,3,0, N OKETO AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
1,92,41.958271,-87.702575,9,42,1,0, N RICHMOND ST,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
2,0,41.953705,-87.733974,8,40,1,0, N TRIPP AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
2,1,41.95469,-87.800991,9,41,18,0, N OAK PARK AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
2,2,41.964242,-87.757639,8,46,2,0, N MILWAUKEE AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,0,3
2,3,41.962728,-87.748367,9,49,1,0, W SUNNYSIDE AVE,11,7,2007,28,2,77,62,70.0,59.0,0.0,5.0,426.0,1928.0,29.23,29.93,8.8,30,10.9,0,1,3
